"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"MarketSource is looking for teammates like you. See our latest #Sales job openings, including ""Account Sales Rep II… https://t.co/J7OmQsAQOu",FALSE,0,NA,2022-10-29 14:22:15,TRUE,NA,"1586362783058173953",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","tmj_NEO_sales",0,FALSE,FALSE,"-95.9979883","41.2523634"
"RT @MikesJoblist: New #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #O…",FALSE,0,NA,2022-10-29 14:21:53,FALSE,NA,"1586362690603483137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha…",FALSE,0,NA,2022-10-29 14:21:50,FALSE,NA,"1586362676980043777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #Nebraska #J…",FALSE,0,NA,2022-10-29 14:21:46,FALSE,NA,"1586362663818432514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor custodi…",FALSE,0,NA,2022-10-29 14:21:44,FALSE,NA,"1586362652212674560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",3,TRUE,FALSE,NA,NA
"RT @MikesJoblist: New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #chi…",FALSE,0,NA,2022-10-29 14:21:41,FALSE,NA,"1586362641580163072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childca…",FALSE,0,NA,2022-10-29 14:21:37,FALSE,NA,"1586362625549635584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teache…",FALSE,0,NA,2022-10-29 14:21:35,FALSE,NA,"1586362615424552962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitchen…",FALSE,0,NA,2022-10-29 14:21:26,FALSE,NA,"1586362580284473344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikesJoblist: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teache…",FALSE,0,NA,2022-10-29 14:20:59,FALSE,NA,"1586362465696505857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Look who's hiring in Council Bluffs, Iowa is #hiring #HIRINGNOW #Job #jobs #Iowa #Omaha https://t.co/JtzcvgJM3T…",FALSE,0,NA,2022-10-29 14:19:47,FALSE,NA,"1586362163446403072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitchen #serv…",FALSE,0,NA,2022-10-29 14:19:45,FALSE,NA,"1586362153220468736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: WOW! Look who's #Hiring Millard Childcare and Preschool in Omaha Nebraska is #HIRINGNOW for #teacher #daycareattendant #chi…",FALSE,0,NA,2022-10-29 14:19:40,FALSE,NA,"1586362131649552384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #jobopenings The Okey Companion And Care Services LLC is #HIRINGNOW #Hiring in Omaha Nebraska #healthcare #healthcarepr…",FALSE,0,NA,2022-10-29 14:19:37,FALSE,NA,"1586362121742274560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",6,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Oma…",FALSE,0,NA,2022-10-29 14:19:16,FALSE,NA,"1586362033489862656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #…",FALSE,0,NA,2022-10-29 14:19:14,FALSE,NA,"1586362023876575240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: .#jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha…",FALSE,0,NA,2022-10-29 14:19:11,FALSE,NA,"1586362013487226880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #Nebraska #Job…",FALSE,0,NA,2022-10-29 14:19:09,FALSE,NA,"1586362003479621633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor custodian…",FALSE,0,NA,2022-10-29 14:19:06,FALSE,NA,"1586361992788549636",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",3,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #child…",FALSE,0,NA,2022-10-29 14:19:04,FALSE,NA,"1586361980876513283",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare…",FALSE,0,NA,2022-10-29 14:19:01,FALSE,NA,"1586361969346494465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",5,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teachers…",FALSE,0,NA,2022-10-29 14:18:58,FALSE,NA,"1586361955828531200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitchen #s…",FALSE,0,NA,2022-10-29 14:18:43,FALSE,NA,"1586361892750098434",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",3,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teachers…",FALSE,0,NA,2022-10-29 14:18:24,FALSE,NA,"1586361814249791488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Look who's hiring in Council Bluffs, Iowa is #hiring #HIRINGNOW #Job #jobs #Iowa #Omaha https://t.co/JtzcvgJM3T…",FALSE,0,NA,2022-10-29 14:17:41,FALSE,NA,"1586361632648843267",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitchen #serv…",FALSE,0,NA,2022-10-29 14:17:38,FALSE,NA,"1586361622116827137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: WOW! Look who's #Hiring Millard Childcare and Preschool in Omaha Nebraska is #HIRINGNOW for #teacher #daycareattendant #chi…",FALSE,0,NA,2022-10-29 14:17:31,FALSE,NA,"1586361592844668928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “Are you watching, looking, and expecting?” - @jerrysavellemin 

#JerrySavelle #KCMEvent #Omaha #Nebraska #JesusIsLord #Vi…",FALSE,0,NA,2022-10-29 14:17:12,FALSE,NA,"1586361512469622785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaHi70551147",2,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Oma…",FALSE,0,NA,2022-10-29 14:17:05,FALSE,NA,"1586361483067215872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #…",FALSE,0,NA,2022-10-29 14:17:02,FALSE,NA,"1586361469708664832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: .#jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha…",FALSE,0,NA,2022-10-29 14:16:58,FALSE,NA,"1586361455019843584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #Nebraska #Job…",FALSE,0,NA,2022-10-29 14:16:46,FALSE,NA,"1586361403224428545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor custodian…",FALSE,0,NA,2022-10-29 14:16:40,FALSE,NA,"1586361376854851585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",3,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #child…",FALSE,0,NA,2022-10-29 14:16:37,FALSE,NA,"1586361364372946944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare…",FALSE,0,NA,2022-10-29 14:16:34,FALSE,NA,"1586361354390147072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",5,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teachers…",FALSE,0,NA,2022-10-29 14:16:32,FALSE,NA,"1586361343871184896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitchen #s…",FALSE,0,NA,2022-10-29 14:16:20,FALSE,NA,"1586361294256762880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",3,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teachers…",FALSE,0,NA,2022-10-29 14:16:02,FALSE,NA,"1586361218893156352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",4,TRUE,FALSE,NA,NA
"RT @MikeZeigle: Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare #Teachers…",FALSE,0,NA,2022-10-29 14:15:46,FALSE,NA,"1586361153181126659",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">The Jobicy Universe</a>","HiringCare",4,TRUE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/a0uwLiIuyH",FALSE,3,NA,2022-10-29 14:15:41,TRUE,NA,"1586361131282870272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/2RkZFfZC4y",FALSE,2,NA,2022-10-29 14:15:36,TRUE,NA,"1586361111485587462",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",2,FALSE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/3rYEp5XPO4",FALSE,3,NA,2022-10-29 14:15:30,TRUE,NA,"1586361086323744768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,FALSE,FALSE,NA,NA
"New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert… https://t.co/hcZg2F8dXh",FALSE,3,NA,2022-10-29 14:09:36,TRUE,NA,"1586359599329816576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",3,FALSE,FALSE,NA,NA
"New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert… https://t.co/IArHK1gxi9",FALSE,1,NA,2022-10-29 14:09:29,TRUE,NA,"1586359571702054912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",1,FALSE,FALSE,NA,NA
"New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert… https://t.co/PiqHVzFoVJ",FALSE,4,NA,2022-10-29 14:09:23,TRUE,NA,"1586359545538150402",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “He defeated death!” -Kenneth Copeland 

#kcmevent #faith #victory #omaha #nebraska #victorycampaign #kennethcopeland",FALSE,0,NA,2022-10-29 14:09:09,FALSE,NA,"1586359487354482690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarridonRandy",17,TRUE,FALSE,NA,NA
"RT @MikeZeigle: #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare…",FALSE,0,NA,2022-10-29 14:08:08,FALSE,NA,"1586359230327660546",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">The Jobicy Universe</a>","HiringCare",5,TRUE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/pXs7pDTb2O",FALSE,3,NA,2022-10-29 14:08:08,TRUE,NA,"1586359229266350080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"#JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant… https://t.co/3sTVHTHpJO",FALSE,3,NA,2022-10-29 14:08:03,TRUE,NA,"1586359208508784643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",5,FALSE,FALSE,NA,NA
"New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher… https://t.co/udwGOYzEsd",FALSE,3,NA,2022-10-29 14:07:57,TRUE,NA,"1586359183586492416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/KpGUsSesnc",FALSE,2,NA,2022-10-29 14:07:51,TRUE,NA,"1586359158088966145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",2,FALSE,FALSE,NA,NA
"#JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant… https://t.co/irqQQmKmi6",FALSE,2,NA,2022-10-29 14:07:46,TRUE,NA,"1586359139009056768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",2,FALSE,FALSE,NA,NA
"New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher… https://t.co/ulSUIeIVBm",FALSE,2,NA,2022-10-29 14:07:41,TRUE,NA,"1586359117668835328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",2,FALSE,FALSE,NA,NA
"Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant #childcare… https://t.co/n0nieDoCjq",FALSE,3,NA,2022-10-29 14:07:35,TRUE,NA,"1586359091441545216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,FALSE,FALSE,NA,NA
"#JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher #daycareattendant… https://t.co/HsKWxVOUd6",FALSE,3,NA,2022-10-29 14:07:29,TRUE,NA,"1586359068176023552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,FALSE,FALSE,NA,NA
"New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #hiring #HIRINGNOW for #teacher… https://t.co/bVrmZdo67C",FALSE,3,NA,2022-10-29 14:07:23,TRUE,NA,"1586359040808222720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",4,FALSE,FALSE,NA,NA
"New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor c… https://t.co/8dJxRwwIXT",FALSE,3,NA,2022-10-29 14:06:51,TRUE,NA,"1586358909840683010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",3,FALSE,FALSE,NA,NA
"New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor c… https://t.co/wxr3bZU75j",FALSE,1,NA,2022-10-29 14:06:47,TRUE,NA,"1586358891922587648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","careerlink4jobs",1,FALSE,FALSE,NA,NA
"New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor c… https://t.co/RbNU3z246V",FALSE,3,NA,2022-10-29 14:06:43,TRUE,NA,"1586358873442713601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikesJoblist",3,FALSE,FALSE,NA,NA
"Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha… https://t.co/eLOcpg12hq",FALSE,3,NA,2022-10-29 14:06:19,TRUE,NA,"1586358776013242368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
".#jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs… https://t.co/he5ViC8rLQ",FALSE,3,NA,2022-10-29 14:06:09,TRUE,NA,"1586358733671927809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"#jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs… https://t.co/uys1py6T4o",FALSE,3,NA,2022-10-29 14:06:03,TRUE,NA,"1586358706568105985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"New #jobopenings Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office… https://t.co/jft1swg0gS",FALSE,3,NA,2022-10-29 14:05:57,TRUE,NA,"1586358683419688960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",4,FALSE,FALSE,NA,NA
"RT @careerlink4jobs: Electric Company of Omaha is #hiring for a Receptionist #Clerical #Administrative  #office #AdminJobs #Omaha #Nebraska…",FALSE,0,NA,2022-10-29 14:05:55,FALSE,NA,"1586358672158085121",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">The Jobicy Universe</a>","HiringCare",2,TRUE,FALSE,NA,NA
